Date,Algerian Dinar,Australian Dollar,Bahrain Dinar,Bolivar Fuerte,Botswana Pula,Brazilian Real,Brunei Dollar,Canadian Dollar,Chilean Peso,Chinese Yuan,Colombian Peso,Czech Koruna,Danish Krone,Euro,Hungarian Forint,Icelandic Krona,Indian Rupee,Indonesian Rupiah,Iranian Rial,Israeli New Sheqel,Japanese Yen,Kazakhstani Tenge,Korean Won,Kuwaiti Dinar,Libyan Dinar,Malaysian Ringgit,Mauritian Rupee,Mexican Peso,Nepalese Rupee,New Zealand Dollar,Norwegian Krone,Nuevo Sol,Pakistani Rupee,Peso Uruguayo,Philippine Peso,Polish Zloty,Qatar Riyal,Rial Omani,Russian Ruble,Saudi Arabian Riyal,Singapore Dollar,South African Rand,Sri Lanka Rupee,Swedish Krona,Swiss Franc,Thai Baht,Trinidad And Tobago Dollar,Tunisian Dinar,U.A.E. Dirham,U.K. Pound Sterling,U.S. Dollar
2001-6-12,,0.5213,0.376,,0.1759,2.3714,1.8132,1.5244,538.35,8.2771,2309.06,40.059,8.8045,0.8474,293.87,,47.02,,1754.917105,4.155,121.9,,1289.6,0.30857,0.704027,3.8,,,,0.41745,9.4212,,63.5892,,,3.9643,3.64,0.3845,,3.75,1.8132,8.1045,89.9891,10.9325,1.7966,45.213,6.2207,,3.6725,1.3747,1.0
2001-6-13,,0.5274,0.376,,0.17615,,1.8173,1.5181,537.95,8.2779,2313.74,39.785,8.7286,0.8542,289.6,104.75,47.04,,1748.270081,4.152,122.2,,1290.3,0.30835,0.704027,3.8,,,74.75,0.42005,9.3596,,63.5892,,,3.9432,3.64,0.3845,,3.75,1.8173,8.0885,89.9368,10.875,1.7875,45.339,6.2123,,3.6725,1.3773,1.0
2001-6-14,,0.527,0.376,,0.1761,,1.8164,1.5214,538.32,8.2773,2302.16,39.71,8.7419,0.8492,290.33,105.29,47.05,,1752.265306,4.164,121.9,,1292.1,0.30789,0.704027,3.8,,,,0.42275,9.3671,,63.5892,,,,3.64,0.3845,,3.75,1.8164,8.0665,90.0057,10.8075,1.7899,45.337,,,3.6725,1.3912,1.0
2001-6-15,,0.5236,0.376,,0.17775,,1.8137,1.5219,537.19,8.277,2300.18,39.403,8.6436,0.8662,285.8,104.78,47.0,,1739.444525,4.176,121.52,,1291.7,,0.704027,3.8,,,74.75,0.41625,9.2334,,63.13455,,,3.9441,3.64,0.3845,,3.75,1.8137,8.0085,90.1322,10.69,1.7613,45.299,6.2156,,3.6725,1.4087,1.0
2001-6-18,,0.5267,,,0.17675,2.4071,1.8157,1.5335,537.99,8.277,,39.474,8.6621,0.8581,285.05,105.4,,,1762.132652,4.171,122.85,,1292.0,0.30768,0.704027,3.8,,,,0.41615,9.2326,,63.13455,,,3.9612,3.64,0.3845,,3.75,1.8157,8.0405,90.2285,10.5825,1.7819,45.303,6.2029,,3.6725,1.4025,1.0
2001-6-19,,0.5213,0.376,,0.17655,2.4578,1.8161,1.5329,538.35,8.2779,2303.13,39.556,8.6958,0.8563,287.11,105.77,46.97,,1754.061689,4.17,123.3,,1299.8,0.30768,0.81699,3.8,,,74.75,0.41435,9.2257,,63.13455,,,3.9703,3.64,0.3845,,3.75,1.8161,8.0515,90.3004,10.5475,1.7859,45.296,,,3.6725,1.3969,1.0
2001-6-20,,0.5191,0.376,,0.1758,2.4667,1.8175,1.5308,538.88,8.277,2307.78,39.747,8.7325,0.8513,289.16,107.39,46.96,,1755.888472,4.167,123.1,,1304.3,0.30799,0.81699,3.8,,,74.75,0.41395,9.2288,,63.13455,,,3.9945,3.64,0.3845,,3.75,1.8175,8.0865,90.3317,10.6525,1.7916,45.222,6.2108,,3.6725,1.3952,1.0
2001-6-21,,0.5199,0.376,,0.17605,2.474,1.8211,1.5264,538.98,8.2769,2305.35,39.649,8.6925,0.8552,286.26,103.71,47.0,,1748.602716,4.174,123.85,,1298.0,0.30799,0.81699,3.8,,,74.75,0.41345,9.2306,,63.13455,,,3.9918,3.64,0.3845,,3.75,1.8211,8.0845,90.4397,10.67,1.777,45.232,6.1972,,3.6725,1.4086,1.0
2001-6-22,,0.5169,0.376,,0.1767,2.4046,1.8195,1.5289,538.97,8.2767,2300.46,39.821,8.7424,0.8528,286.13,105.26,47.01,,1749.271154,4.18,124.3,,1301.9,,0.81699,3.8,,,,0.41385,9.2167,,63.4991,,,3.972,3.64,0.3845,,3.75,1.8195,8.0285,90.5324,,1.7798,45.271,6.1873,,3.6725,1.4153,1.0
2001-6-25,,0.5176,0.376,,0.17675,,1.8194,1.5187,538.53,8.2768,2298.88,39.343,8.653,0.8607,283.62,103.94,46.99,,1747.066543,4.177,124.2,,1304.2,0.30785,0.81699,3.8,,,74.75,0.41375,9.2117,,63.4991,,,3.9522,3.64,0.3845,,3.75,1.8194,8.0415,90.5356,10.6751,1.7647,45.203,6.1992,,3.6725,1.4151,1.0
2001-6-26,,0.5178,0.376,,0.1773,2.2989,1.8175,1.5145,538.41,8.2768,2298.88,39.229,8.6395,0.8611,281.46,,47.04,,1752.705763,4.178,123.6,,1302.9,0.30763,0.81699,3.8,,,74.75,0.41445,9.2161,,63.4991,,,3.9522,3.64,0.3845,,3.75,1.8175,8.0245,90.5678,10.6,1.7661,45.148,6.1823,,3.6725,1.4122,1.0
2001-6-27,,0.5203,0.376,,0.1772,2.3131,1.8203,1.5169,538.59,8.2768,2304.68,39.222,8.6211,0.8622,280.92,103.01,47.01,,1752.193073,4.175,123.95,,1298.9,0.30763,0.81699,3.8,,,74.75,0.41725,9.1614,,63.4991,,,3.9512,3.64,0.3845,,3.75,1.8203,8.0285,90.5949,10.6875,1.7653,45.243,6.194,,3.6725,1.4161,1.0
2001-6-28,,0.518,0.376,,0.1767,2.3228,1.8227,1.5232,539.58,8.277,2307.03,39.378,8.6858,0.8511,282.55,103.99,47.01,,1759.8839,4.167,124.6,,1299.8,0.30763,0.81699,3.8,,,,0.41635,9.2633,,63.4991,,,3.9496,3.64,0.3845,,3.75,1.8227,8.0415,90.6104,10.7475,1.7824,45.271,6.1794,,3.6725,1.411,1.0
2001-6-29,,0.5075,0.376,,0.17625,2.2915,1.8207,1.5177,539.72,8.2767,2305.33,39.885,8.7899,0.848,287.39,104.71,47.04,,1762.448115,4.165,124.05,,1302.3,,0.81699,3.8,,,74.75,0.40525,9.3001,,63.4991,,,3.9871,3.64,0.3845,,3.75,1.8207,8.0645,90.6902,10.845,1.7954,45.26,6.1832,,3.6725,1.4041,1.0
2001-7-2,,0.5096,0.376,,0.17625,2.3041,1.8225,,,8.277,2298.85,39.972,8.8054,0.8455,288.22,103.66,47.07,,1752.235159,4.175,124.7,,1300.7,0.30808,0.81699,3.8,,,,0.40685,9.3844,,63.4991,,,4.0058,3.64,0.3845,,3.75,1.8225,8.0425,90.7636,10.91,1.7973,45.305,6.177,,3.6725,1.4153,1.0
2001-7-3,,0.5145,0.376,,0.17675,2.3241,1.8221,1.5124,539.82,8.2767,2298.85,39.891,8.7957,0.8497,286.17,103.8,47.15,,1753.052424,4.181,123.95,,1300.3,0.30808,0.81699,3.8,,,74.75,0.40765,9.3568,,63.4991,,,3.9887,3.64,0.3845,,3.75,1.8221,8.0255,90.8854,10.925,1.7981,45.387,6.1837,,3.6725,1.4093,1.0
2001-7-4,,0.5189,0.376,,,2.3387,1.8233,1.511,540.06,,2300.02,39.933,8.8079,0.8453,285.6,104.31,47.11,,1754.858529,4.182,124.5,,1295.3,0.30808,0.81699,3.8,,,75.025,0.40905,9.3742,,63.4991,,,3.9989,3.64,0.3845,,3.75,1.8233,8.0735,90.707,10.8625,1.7992,45.472,6.1708,,3.6725,1.4033,1.0
2001-7-5,,0.5177,0.376,,0.17505,2.3899,1.8257,1.5099,540.64,8.2767,2303.26,,8.8526,0.8422,288.67,103.6,47.13,,1758.291806,4.189,125.4,,1295.5,0.30824,0.81699,3.8,,,75.025,0.40695,9.3938,,63.4991,,,4.0231,3.64,0.3845,,3.75,1.8257,8.1395,,10.9425,1.8063,,6.1638,,3.6725,1.4053,1.0
2001-7-6,,0.5116,0.376,,0.1738,2.4105,1.8255,1.5198,540.83,8.2768,2303.36,,8.8611,0.8384,293.49,,47.15,,1761.38241,4.195,125.75,,1295.0,,0.81699,3.8,,,75.025,0.40305,9.4561,,63.4991,,,4.0912,3.64,0.3845,,3.75,1.8255,8.2135,90.4988,10.98,1.8144,45.502,6.1559,,3.6725,1.4009,1.0
2001-7-9,,0.5083,0.376,,0.17395,2.4935,1.8274,1.5211,540.47,8.2767,2304.75,40.2,8.8007,0.8459,298.31,102.97,47.15,,1747.263095,4.204,125.55,,1295.5,0.30804,0.81699,3.8,,,75.025,0.40495,9.3604,,63.4991,,,4.2454,3.64,0.3845,,3.75,1.8274,8.2115,90.3156,10.94,1.7987,45.462,6.1563,,3.6725,1.4056,1.0
2001-7-10,,0.51,0.376,,0.1743,2.454,1.8333,1.5211,540.01,8.277,2305.37,39.646,8.7022,0.8545,294.54,102.33,47.16,,1747.128965,4.194,125.85,,1296.6,0.30804,0.81699,3.8,,,75.025,0.40665,9.2984,,63.4991,,,,3.64,0.3845,,3.75,1.8333,8.2025,90.1414,10.8525,1.7848,45.482,6.1563,,3.6725,1.4096,1.0
2001-7-11,,0.51,0.376,,0.1734,2.4794,1.834,1.5248,539.18,8.2769,2306.16,39.582,8.6507,0.8611,299.64,101.87,47.16,,1745.678421,4.2,125.65,,1297.7,0.30784,0.81699,3.8,,,75.025,0.40655,9.2701,,63.4991,,,4.5004,3.64,0.3845,,3.75,1.834,7.2615,90.1692,10.8575,1.7645,45.535,6.1443,,3.6725,1.4164,1.0
2001-7-12,,0.5057,0.376,,0.1735,2.5292,1.835,1.528,539.82,8.2769,2312.21,39.676,8.7153,0.8538,296.18,102.51,47.18,,1757.224194,4.197,124.1,,1307.4,0.30755,0.81699,3.8,,,75.025,0.40455,9.3277,,63.4991,,,4.2906,3.64,0.3845,,3.75,1.835,8.2775,90.1125,10.8625,1.7765,,6.1436,,3.6725,1.4074,1.0
2001-7-13,,0.5062,0.376,,0.17435,2.5415,1.8355,1.5393,540.0,8.2767,2323.99,39.568,8.7196,0.8539,300.74,102.6,47.16,,1757.224194,4.206,124.2,,1307.2,,0.81699,3.8,,,75.025,0.40635,9.3178,,63.4991,,,4.2545,3.64,0.3845,,3.75,1.8355,8.2365,90.162,10.8425,1.7662,45.597,6.1574,,3.6725,1.4034,1.0
2001-7-16,,0.5093,0.376,,0.1741,2.553,1.8373,1.5397,539.99,8.2767,2317.92,39.472,8.6905,0.8583,300.78,102.47,47.16,,1753.975089,4.204,124.98,,1304.0,0.30777,0.81699,3.8,,,75.025,0.40735,9.2945,,63.4991,,,4.2067,3.64,0.3845,,3.75,1.8373,8.2335,90.1335,10.7225,1.7653,,6.1444,,3.6725,1.4004,1.0
2001-7-17,,0.507,0.376,,0.1741,2.5971,1.8368,1.5403,540.4,8.2769,2302.56,39.685,8.7492,0.8516,296.71,102.87,47.14,,,4.211,125.45,,,0.30799,0.81699,3.8,,,75.025,0.40625,9.3712,,63.4991,,,4.2191,3.64,0.3845,,3.75,1.8368,8.2335,90.2751,10.8225,1.7749,45.749,6.1318,,3.6725,1.3987,1.0
2001-7-18,,0.5102,0.376,,0.17445,2.5296,1.831,1.535,539.44,8.277,2298.76,39.49,8.6814,0.863,290.52,101.99,47.11,,1743.726342,4.215,125.25,,1311.6,0.30767,0.81699,3.8,,,75.025,0.40775,9.2787,,63.4991,,,4.1865,3.64,0.3845,,3.75,1.831,8.2145,90.257,10.74,1.7413,45.748,6.1388,,3.6725,1.4089,1.0
2001-7-19,,0.5151,0.376,,0.1742,2.4688,1.829,1.5417,538.74,8.2768,2298.63,38.618,8.4894,0.8723,284.77,101.22,47.16,,1742.334653,4.205,124.0,,1310.1,0.30697,0.81699,3.8,,,75.025,0.41325,9.1838,,63.4991,,,4.2522,3.64,0.3845,,3.75,1.829,8.2545,90.2608,10.5675,1.7236,45.736,,,3.6725,1.4172,1.0
2001-7-20,,0.5138,0.376,,0.1743,2.5024,1.824,1.5448,538.35,8.2768,,38.702,8.517,0.8776,284.75,,47.12,,,4.205,124.0,,1305.9,,0.81699,3.8,,,75.025,0.41365,9.1351,,63.4991,,,4.2276,3.64,0.3845,,3.75,1.824,8.2585,90.2269,10.6225,1.7217,45.702,,,3.6725,1.4313,1.0
2001-7-23,,0.508,0.376,,0.1747,2.4565,1.8241,1.5446,539.38,8.277,2301.67,38.88,8.5751,0.8676,285.44,101.49,47.13,,1757.213049,4.194,123.55,,1303.7,0.30687,0.81699,3.8,,,75.025,0.4104,9.2053,,63.49905,,,4.1982,3.64,0.3845,,3.75,1.8241,8.2015,90.2287,10.705,1.7327,45.78,6.1245,,3.6725,1.4235,1.0
2001-7-24,,0.5092,0.376,,0.17495,2.41,1.8222,1.5381,539.0,8.2773,2302.26,38.899,8.5545,0.8708,283.78,101.49,47.13,,1752.462388,4.191,124.35,,1308.6,,0.81699,3.8,,,75.025,0.40975,9.1893,,63.49905,,,4.1995,3.64,0.3845,,3.75,1.8222,8.187,90.216,10.7175,1.7287,45.74,6.1303,,3.6725,1.4185,1.0
2001-7-25,,0.5088,0.376,,0.1749,2.4239,1.8176,1.5375,538.6,8.277,2301.56,38.677,8.5006,0.8793,281.61,101.18,47.13,,1749.33744,4.198,124.35,,1312.1,0.30692,0.81699,3.8,,,75.025,0.41205,9.1129,,63.49905,,,4.2021,3.64,0.3845,,3.75,1.8176,8.2185,90.2119,10.69,1.7211,45.723,6.1354,,3.6725,1.4241,1.0
2001-7-26,,0.5104,0.376,,0.1756,2.4906,1.8112,1.5335,538.74,8.2771,2302.7,38.546,8.4686,0.8764,281.28,100.68,47.16,,1749.346531,4.198,123.5,,1308.7,0.30658,0.81699,3.8,,,75.025,0.41265,9.1425,,63.49905,,,4.1883,3.64,0.3845,,3.75,1.8112,8.1535,90.1545,10.55,1.7182,45.682,6.1254,,3.6725,1.43,1.0
2001-7-27,,0.5087,0.376,,0.1754,2.4828,1.8036,1.5346,538.59,8.277,2301.53,38.648,8.4953,0.8768,282.59,100.2,47.16,,1751.237835,4.205,123.75,,1302.2,,0.81699,3.8,,,75.025,0.41185,9.1058,,64.0145,,,4.2009,3.64,0.3845,,3.75,1.8036,8.1865,90.0288,10.59,1.7216,45.644,6.1229,,3.6725,1.4256,1.0
2001-7-30,,0.5058,0.376,,0.17485,2.4963,1.799,1.5302,539.23,8.2767,2301.7,38.736,8.5156,0.8751,282.21,100.43,47.14,,1756.209798,4.204,124.65,,1301.1,0.30695,0.81699,3.8,,,75.025,0.41175,9.119,,64.0145,,,4.2213,3.64,0.3845,,3.75,1.799,8.2065,89.8865,10.6125,1.727,45.678,6.123,,3.6725,1.4243,1.0
2001-7-31,,0.5041,0.376,,0.1741,2.4326,1.8015,1.5303,539.28,8.277,2298.27,38.79,8.5069,0.8755,282.83,100.29,47.16,,1750.818188,4.209,124.8,,1301.4,0.30695,0.81699,3.8,,,75.025,0.41075,9.1205,,64.0145,,,4.2384,3.64,0.3845,,3.75,1.8015,8.2685,89.9095,10.55,1.724,45.726,6.1326,,3.6725,1.4257,1.0
2001-8-1,,0.511,0.376,,0.17425,2.4305,1.8035,1.5358,538.96,8.2769,2293.25,38.588,8.4625,0.8817,282.3,98.52,47.13,,1748.79423,4.211,124.8,,1302.5,0.30679,0.81699,3.8,,,75.025,0.41355,9.087,,64.0145,,,4.2519,3.64,0.3845,,3.75,1.8035,8.2645,89.9793,10.55,,45.754,,,3.6725,1.4313,1.0
2001-8-2,,0.5188,0.376,,0.17485,2.4927,1.7955,1.5412,538.94,8.2768,2295.19,38.525,8.4426,0.8788,281.72,98.3,47.12,,1750.764617,4.217,124.4,,1297.7,0.30658,0.81699,3.8,,,75.025,0.41835,9.0988,,64.0145,,,4.2577,3.64,0.3845,,3.75,1.7955,8.2235,89.9914,10.46,1.7135,45.671,6.1288,,3.6725,1.4343,1.0
2001-8-3,,0.5178,0.376,,0.1744,2.4869,1.7782,1.5348,538.73,8.2768,2298.91,38.496,8.4522,0.8806,282.19,98.27,47.1,,1751.175792,4.216,123.95,,1291.3,,0.81699,3.8,,,75.025,0.42135,9.0489,,64.1979,,,4.2688,3.64,0.3845,,3.75,1.7782,8.2435,,10.55,1.7114,45.507,6.1326,,3.6725,1.4294,1.0
2001-8-6,,,0.376,,0.17385,2.4876,1.7807,,539.0,8.277,2295.72,38.49,8.4561,0.8805,281.11,,47.12,,1753.357076,4.22,123.96,,1283.8,0.30658,0.81699,3.8,,,75.025,0.41735,9.0602,,64.1979,,,4.2324,3.64,0.3845,,3.75,1.7807,8.2865,90.0002,10.405,1.7125,45.347,6.1136,,3.6725,1.4241,1.0
2001-8-7,,0.516,0.376,,0.1738,2.4682,1.7839,1.534,539.22,8.2772,,38.699,8.497,0.8768,281.8,98.7,47.11,,1756.761221,4.235,123.9,,1287.5,0.30673,0.81699,3.8,,,75.025,0.41985,9.0887,,64.1979,,,4.2365,3.64,0.3845,,3.75,1.7839,8.2915,89.9715,10.4725,1.7186,45.495,6.1135,,3.6725,1.4159,1.0
2001-8-8,,0.5162,0.376,,0.174,2.4455,1.7766,1.5334,539.13,8.2773,2291.46,38.65,8.5067,0.8763,282.25,98.71,,,1751.751513,4.232,123.5,,1288.6,0.30673,0.81699,3.8,,,75.025,0.41945,9.0814,,64.1979,,,4.2157,3.64,0.3845,,3.75,1.7766,,89.953,10.45,1.7203,45.477,6.1157,,3.6725,1.4152,1.0
2001-8-9,,0.5165,0.376,,0.1743,2.4696,,1.5389,538.51,8.2773,2295.05,38.259,8.4107,0.8853,279.12,98.16,47.14,,1745.053582,4.234,123.5,,1285.7,0.30673,0.81699,3.8,,,75.025,0.42435,9.0195,,64.1979,,,4.2161,3.64,0.3845,,3.75,,,89.9499,10.39,1.6992,45.433,6.0962,,3.6725,1.4207,1.0
2001-8-10,,0.5156,0.376,,0.1748,2.466,1.7617,1.5402,537.99,8.2768,,37.906,8.3208,0.8936,276.05,98.22,47.12,,1738.031544,4.24,122.15,,,,0.81699,3.8,,,75.025,0.42535,8.9693,,64.1979,,,4.2113,3.64,0.3845,,3.75,1.7617,8.2545,89.9388,10.275,1.6905,45.278,6.1132,,3.6725,1.4251,1.0
2001-8-13,,0.5168,0.376,,0.17485,2.4834,1.7605,1.5386,537.46,8.2771,,37.812,8.2914,0.8991,275.0,98.13,47.12,,,4.232,122.05,,,0.30608,0.81699,3.8,,,75.025,0.42545,8.9673,,64.1979,,,4.2253,3.64,0.3845,,3.75,1.7605,8.2735,89.8489,10.2725,1.6838,,6.1028,,3.6725,1.4234,1.0
2001-8-14,,0.5165,0.376,,0.1745,2.4902,1.756,1.541,537.84,8.2773,2284.9,37.877,8.3193,0.8968,276.27,99.48,47.12,,1757.078037,4.235,123.0,,,0.30608,0.81699,3.8,,,75.025,0.42695,8.9964,,64.1979,,,4.2605,3.64,0.3845,,3.75,1.756,8.2785,89.852,10.26,1.6915,44.968,6.1204,,3.6725,1.4204,1.0
2001-8-15,,0.5237,0.376,,0.1756,2.5132,1.7553,1.529,,8.2771,2284.98,37.321,8.1996,0.9114,275.39,98.36,,,1737.462678,4.24,121.45,,,0.30571,0.81699,3.8,,,75.025,0.43025,8.9132,,64.1979,,,,3.64,0.3845,,3.75,1.7553,8.2445,89.6833,10.1925,1.6679,44.819,6.0999,,3.6725,1.4366,1.0
2001-8-16,,0.5291,0.376,,0.1758,2.4997,1.749,1.5311,536.33,8.277,,37.016,8.1051,0.9144,280.17,97.84,47.12,,1745.721885,4.235,119.85,,1288.0,0.30504,0.81699,3.8,,,75.025,0.43515,8.8621,,64.1979,,,4.2657,3.64,0.3845,,3.75,1.749,8.2385,89.8534,10.0675,1.6598,44.703,6.1136,,3.6725,1.4481,1.0
2001-8-17,,0.5244,0.376,,0.1756,2.4869,1.7493,1.5419,536.23,8.2768,2288.18,37.273,8.1457,0.9138,281.11,,47.13,,,4.228,120.25,,1278.5,,0.81699,3.8,,,75.025,0.43255,8.8996,,64.1979,,,4.2768,3.64,0.3845,,3.75,1.7493,8.2715,89.8552,10.175,1.6605,44.701,6.1141,,3.6725,1.4446,1.0
2001-8-20,,0.5353,0.376,,0.1745,2.5227,1.7581,1.5457,536.34,8.2768,,37.2,8.1351,0.9149,,97.55,47.13,,1752.905691,4.235,120.45,,1283.4,0.30504,0.81699,3.8,,,75.025,0.44035,8.8682,,64.1979,,,4.3068,3.64,0.3845,,3.75,1.7581,8.3265,89.8993,10.27,1.6611,44.944,6.1043,,3.6725,1.4444,1.0
2001-8-21,,0.5343,0.376,,0.1749,2.5298,1.7537,1.5488,536.42,8.2768,2285.06,37.309,8.1517,0.9128,281.28,98.15,,,1751.577322,4.235,120.83,,1286.9,0.30523,0.81699,3.8,,,75.025,0.43715,8.8973,,64.1979,,,4.265,3.64,0.3845,,3.75,1.7537,8.3275,89.8868,10.3075,1.6612,44.783,6.1175,,3.6725,1.4493,1.0
2001-8-22,,0.5372,0.376,,0.17345,2.5345,1.7528,1.5436,535.94,8.2769,2283.86,37.122,8.0638,0.9216,279.2,97.96,,,1745.741898,4.232,119.8,,1286.1,0.3049,0.81699,3.8,,,75.025,0.44255,8.8005,,64.1979,,,4.2692,3.64,0.3845,,3.75,1.7528,8.4045,89.8893,10.355,1.6492,44.629,6.1107,,3.6725,1.4567,1.0
2001-8-23,,0.5356,0.376,,0.17405,2.5223,1.7575,1.5423,536.63,8.2768,2279.25,37.737,8.177,0.9112,278.33,,47.12,,1755.62911,4.23,120.45,,1282.4,0.30512,0.81699,3.8,,,75.025,0.44025,8.9025,,64.1979,,,4.2402,3.64,0.3845,,3.75,1.7575,8.3715,89.8974,10.33,1.6704,44.678,6.1088,,3.6725,1.4447,1.0
2001-8-24,,0.5345,0.376,,0.17395,2.5274,1.7521,1.541,536.51,8.2773,2275.07,37.478,8.1498,0.9108,275.27,99.1,47.12,,1755.426641,4.232,119.7,,,,0.81699,3.8,,,75.025,0.44155,8.8999,,64.1979,,,4.2238,3.64,0.3845,,3.75,1.7521,8.3715,89.9035,10.31,1.6676,44.407,6.1189,,3.6725,1.4414,1.0
2001-8-27,,0.531,0.376,,0.1737,2.5492,1.747,1.5422,537.04,8.277,2273.5,37.512,8.166,0.909,278.2,99.1,47.13,,1752.646458,4.23,120.23,,1282.0,0.30512,0.81699,3.8,,,75.025,0.439,8.8922,,64.1979,,,4.2373,3.64,0.3845,,3.75,1.747,8.4015,89.938,10.2775,1.6702,44.303,6.1218,,3.6725,,1.0
2001-8-28,,0.5265,0.376,,0.1735,2.5577,1.7471,1.5401,537.61,8.2768,2282.56,37.821,8.2286,0.9042,280.16,99.57,47.15,,1757.065961,4.238,120.25,,1280.7,0.30512,0.81699,3.8,,,75.025,0.43685,8.9228,,64.1979,,,4.2508,3.64,0.3845,,3.75,1.7471,8.3945,89.9383,10.3225,1.6792,44.214,6.1219,,3.6725,1.4385,1.0
2001-8-29,,0.531,0.376,,0.17425,2.5556,1.7511,1.546,536.89,8.2769,2290.57,37.462,8.1597,0.9122,278.17,98.85,47.13,,1743.676079,4.254,119.9,,1279.4,0.30512,0.81699,3.8,,,75.025,0.44135,8.8446,,64.1979,,,4.2214,3.64,0.3845,,3.75,1.7511,8.3555,89.9458,10.3556,1.6635,44.258,6.1199,,3.6725,1.4567,1.0
2001-8-30,,0.5303,0.376,,0.1742,2.5466,1.7511,1.5462,536.98,8.2767,2297.24,37.671,8.1901,0.9095,277.96,99.14,47.14,,1755.234669,4.244,119.65,,1281.8,0.30512,0.81699,3.8,,,75.025,0.44025,8.8494,,64.1979,,,4.234,3.64,0.3845,,3.75,1.7511,8.3645,89.9613,10.425,1.6697,44.334,6.1208,,3.6725,1.4535,1.0
2001-8-31,,0.5342,0.376,,0.17355,2.5395,1.7393,1.5477,536.55,8.2769,2301.23,37.433,8.1261,0.9158,276.44,98.42,47.15,,1747.526526,4.262,118.95,,1283.8,,0.81699,3.8,,,75.025,0.44285,8.8092,,64.1979,,,4.2336,3.64,0.3845,,3.75,1.7393,8.4035,90.0591,10.425,1.654,44.104,,,3.6725,1.46,1.0
2001-9-3,,0.5268,0.376,,,2.5509,1.741,,,,2296.85,37.64,8.1933,0.9072,277.3,98.75,47.13,,1753.969489,4.261,119.15,,1282.1,0.305,0.81699,3.8,,,75.025,0.43665,8.852,,64.1979,,,4.2235,3.64,0.3845,,3.75,1.741,8.4435,90.1732,10.3775,1.672,44.08,6.1148,,3.6725,1.455,1.0
2001-9-4,,0.5248,0.376,,0.17295,2.5582,1.7412,1.5528,537.84,8.2768,2305.15,38.051,8.2922,0.897,280.53,99.8,47.16,,1766.786321,4.267,118.9,,1280.1,0.305,0.81699,3.8,,,75.025,0.43645,8.8774,,64.1979,,,4.2602,3.64,0.3845,,3.75,1.7412,8.4515,90.2917,10.5475,1.6889,44.05,6.1129,,3.6725,1.4481,1.0
2001-9-5,,0.5189,0.376,,0.1722,2.5634,1.748,1.5601,538.89,8.277,2305.28,38.449,8.3865,0.8891,283.83,99.87,47.16,,1759.015041,4.293,119.75,,1280.2,0.30574,0.81699,3.8,,,75.025,0.43055,8.9197,,64.1979,,,4.2455,3.64,0.3845,,3.75,1.748,8.4745,90.2967,10.7,1.6952,44.297,6.1064,,3.6725,1.4467,1.0
2001-9-6,,0.5206,0.376,,0.17145,2.5661,1.7528,1.5584,539.25,8.2768,2312.87,38.456,8.3812,0.8855,284.81,,47.16,,1755.421493,4.299,121.3,,1282.8,0.30574,0.81699,3.8,,,75.025,0.43145,8.9768,,64.1979,,,4.256,3.64,0.3845,,3.75,1.7528,8.5255,90.227,10.695,1.7044,44.487,6.1023,,3.6725,1.4524,1.0
2001-9-7,,0.5178,0.376,,0.17265,,1.751,1.5677,537.86,8.2767,,38.179,8.3259,0.8952,282.82,99.71,47.22,,1750.140551,4.295,121.0,,1286.6,,0.81699,3.8,,,75.025,0.43235,8.9114,,64.1979,,,4.2317,3.64,0.3845,,3.75,1.751,8.4765,90.2217,10.625,1.6873,44.297,6.1103,,3.6725,1.4537,1.0
2001-9-10,,0.5141,0.376,,0.1719,2.5919,1.7471,1.5654,538.32,8.2767,2320.09,37.801,8.2366,0.9047,280.17,99.3,47.28,,1743.425781,4.314,120.05,,1287.6,0.30508,0.81699,3.8,,,75.025,0.43225,8.8455,,64.1979,,,4.201,3.64,0.3845,,3.75,1.7471,8.5225,90.2527,10.625,1.6737,44.541,6.0999,,3.6725,1.4662,1.0
2001-9-11,,0.5145,0.376,,0.17135,2.6005,1.7523,,538.73,8.2769,,38.008,8.2968,0.8964,280.89,99.9,47.45,,1762.226603,4.345,121.6,,1288.7,0.30552,0.81699,3.8,,,75.225,0.42995,8.8655,,64.1979,,,4.2165,3.64,0.3845,,3.75,1.7523,8.5715,90.2097,10.5775,1.6897,44.734,6.1097,,3.6725,1.4565,1.0
2001-9-12,,0.5206,0.376,,0.17105,,1.7383,1.5592,537.75,8.2769,2341.28,37.698,8.2156,0.9052,283.19,99.47,47.43,,1740.774674,4.338,119.35,,1295.2,0.30552,0.81699,3.8,,,,0.42765,8.8235,,64.1979,,,4.2468,3.64,0.3845,,3.75,1.7383,8.6285,90.2219,10.565,1.6575,,6.1016,,3.6725,1.4658,1.0
2001-9-13,,0.517,0.376,,0.1708,2.6733,1.741,1.5686,537.7,8.2768,2341.18,37.654,8.2065,0.906,281.27,99.72,47.54,,1752.024336,4.334,119.7,,1285.2,0.30552,0.81699,3.8,,,75.225,0.42385,8.8289,,64.1979,,,4.2348,3.64,0.3845,,3.75,1.741,8.6085,90.0822,10.58,1.6597,44.409,6.1149,,3.6725,1.4672,1.0
